,Province/State,Country/Region,First confirmed date in country (Est.),Lat,Long,Date,confirmed,recovered,death
755,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-27 19:00:00,7.0,0.0,0.0
756,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-27 19:00:00,33.0,0.0,1.0
757,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-27 19:00:00,18.0,0.0,1.0
758,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-27 19:00:00,21.0,0.0,1.0
759,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-27 19:00:00,128.0,0.0,1.0
760,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-27 19:00:00,1423.0,45.0,76.0
761,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-27 19:00:00,100.0,0.0,0.0
762,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-27 19:00:00,11.0,0.0,0.0
763,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-27 19:00:00,47.0,1.0,0.0
764,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-27 19:00:00,72.0,2.0,0.0
765,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-27 19:00:00,6.0,0.0,0.0
766,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-27 19:00:00,27.0,0.0,0.0
767,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-27 19:00:00,7.0,0.0,0.0
768,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-27 19:00:00,6.0,0.0,0.0
769,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-27 19:00:00,35.0,0.0,0.0
770,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-27 19:00:00,75.0,0.0,0.0
771,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-27 19:00:00,53.0,3.0,1.0
772,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-27 19:00:00,13.0,0.0,0.0
773,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-27 19:00:00,69.0,0.0,0.0
774,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-27 19:00:00,23.0,0.0,0.0
775,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-27 19:00:00,0.0,0.0,0.0
776,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-27 19:00:00,5.0,0.0,0.0
777,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-27 19:00:00,26.0,0.0,0.0
778,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-27 19:00:00,128.0,1.0,0.0
779,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-27 19:00:00,8.0,0.0,0.0
780,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-27 19:00:00,4.0,0.0,0.0
781,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-27 19:00:00,4.0,0.0,0.0
782,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-27 19:00:00,5.0,0.0,0.0
783,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-27 19:00:00,1.0,0.0,0.0
784,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-27 19:00:00,1.0,0.0,0.0
785,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-27 19:00:00,2.0,0.0,0.0
786,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-27 19:00:00,1.0,1.0,0.0
787,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-27 19:00:00,6.0,2.0,0.0
788,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-27 19:00:00,8.0,0.0,0.0
789,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-27 19:00:00,5.0,0.0,0.0
790,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-27 19:00:00,2.0,0.0,0.0
791,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-27 19:00:00,3.0,0.0,0.0
792,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-27 19:00:00,1.0,0.0,0.0
793,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-27 19:00:00,4.0,0.0,0.0
794,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-27 19:00:00,1.0,0.0,0.0
795,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-27 19:00:00,0.0,0.0,0.0
796,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-27 19:00:00,3.0,0.0,0.0
797,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-27 19:00:00,1.0,0.0,0.0
798,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-27 19:00:00,1.0,0.0,0.0
799,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-27 19:00:00,1.0,0.0,0.0
800,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-27 19:00:00,1.0,0.0,0.0
801,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-27 19:00:00,0.0,0.0,0.0
802,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-27 19:00:00,0.0,0.0,0.0
803,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-27 19:00:00,0.0,0.0,0.0
804,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-27 19:00:00,0.0,0.0,0.0
805,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-27 19:00:00,0.0,0.0,0.0
806,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-27 19:00:00,0.0,0.0,0.0
807,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-27 19:00:00,0.0,0.0,0.0
808,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-27 19:00:00,0.0,0.0,0.0
809,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-27 19:00:00,0.0,0.0,0.0
810,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-27 19:00:00,0.0,0.0,0.0
811,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-27 19:00:00,0.0,0.0,0.0
812,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-27 19:00:00,0.0,0.0,0.0
813,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-27 19:00:00,0.0,0.0,0.0
814,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-27 19:00:00,0.0,0.0,0.0
815,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-27 19:00:00,0.0,0.0,0.0
816,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-27 20:30:00,106.0,0.0,0.0
817,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-27 20:30:00,80.0,2.0,1.0
818,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-27 20:30:00,132.0,0.0,0.0
819,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-27 20:30:00,59.0,0.0,0.0
820,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-27 20:30:00,19.0,0.0,0.0
821,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-27 20:30:00,151.0,4.0,0.0
822,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-27 20:30:00,51.0,0.0,0.0
823,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-27 20:30:00,9.0,0.0,0.0
824,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-27 20:30:00,33.0,0.0,1.0
825,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-27 20:30:00,33.0,0.0,1.0
826,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-27 20:30:00,30.0,0.0,1.0
827,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-27 20:30:00,168.0,0.0,1.0
828,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-27 20:30:00,2714.0,47.0,100.0
829,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-27 20:30:00,100.0,0.0,0.0
830,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-27 20:30:00,11.0,0.0,0.0
831,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-27 20:30:00,70.0,1.0,0.0
832,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-27 20:30:00,72.0,2.0,0.0
833,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-27 20:30:00,6.0,0.0,0.0
834,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-27 20:30:00,27.0,0.0,0.0
835,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-27 20:30:00,7.0,0.0,0.0
836,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-27 20:30:00,6.0,0.0,0.0
837,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-27 20:30:00,35.0,0.0,0.0
838,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-27 20:30:00,87.0,0.0,0.0
839,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-27 20:30:00,66.0,3.0,1.0
840,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-27 20:30:00,20.0,0.0,0.0
841,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-27 20:30:00,90.0,0.0,0.0
842,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-27 20:30:00,23.0,0.0,0.0
843,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-27 20:30:00,0.0,0.0,0.0
844,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-27 20:30:00,5.0,0.0,0.0
845,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-27 20:30:00,26.0,0.0,0.0
846,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-27 20:30:00,173.0,1.0,0.0
847,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-27 20:30:00,8.0,0.0,0.0
848,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-27 20:30:00,4.0,0.0,0.0
849,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-27 20:30:00,4.0,0.0,0.0
850,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-27 20:30:00,5.0,0.0,0.0
851,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-27 20:30:00,1.0,0.0,0.0
852,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-27 20:30:00,1.0,0.0,0.0
853,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-27 20:30:00,2.0,0.0,0.0
854,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-27 20:30:00,1.0,1.0,0.0
855,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-27 20:30:00,6.0,2.0,0.0
856,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-27 20:30:00,8.0,0.0,0.0
857,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-27 20:30:00,5.0,0.0,0.0
858,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-27 20:30:00,2.0,0.0,0.0
859,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-27 20:30:00,3.0,0.0,0.0
860,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-27 20:30:00,1.0,0.0,0.0
861,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-27 20:30:00,4.0,0.0,0.0
862,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-27 20:30:00,1.0,0.0,0.0
863,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-27 20:30:00,0.0,0.0,0.0
864,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-27 20:30:00,3.0,0.0,0.0
865,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-27 20:30:00,1.0,0.0,0.0
866,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-27 20:30:00,1.0,0.0,0.0
867,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-27 20:30:00,1.0,0.0,0.0
868,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-27 20:30:00,1.0,0.0,0.0
869,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-27 20:30:00,1.0,0.0,0.0
870,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-27 20:30:00,0.0,0.0,0.0
871,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-27 20:30:00,0.0,0.0,0.0
872,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-27 20:30:00,0.0,0.0,0.0
873,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-27 20:30:00,0.0,0.0,0.0
874,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-27 20:30:00,0.0,0.0,0.0
875,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-27 20:30:00,0.0,0.0,0.0
876,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-27 20:30:00,0.0,0.0,0.0
877,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-27 20:30:00,0.0,0.0,0.0
878,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-27 20:30:00,0.0,0.0,0.0
879,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-27 20:30:00,0.0,0.0,0.0
880,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-27 20:30:00,0.0,0.0,0.0
881,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-27 20:30:00,0.0,0.0,0.0
882,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-27 20:30:00,0.0,0.0,0.0
883,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-27 20:30:00,0.0,0.0,0.0
884,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-28 13:00:00,106.0,0.0,0.0
885,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-28 13:00:00,91.0,4.0,1.0
886,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-28 13:00:00,132.0,0.0,0.0
887,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-28 13:00:00,80.0,0.0,0.0
888,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-28 13:00:00,19.0,0.0,0.0
889,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-28 13:00:00,207.0,4.0,0.0
890,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-28 13:00:00,51.0,2.0,0.0
891,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-28 13:00:00,9.0,0.0,0.0
892,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-28 13:00:00,40.0,0.0,1.0
893,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-28 13:00:00,33.0,0.0,1.0
894,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-28 13:00:00,33.0,0.0,1.0
895,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-28 13:00:00,168.0,0.0,1.0
896,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-28 13:00:00,2714.0,52.0,100.0
897,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-28 13:00:00,143.0,0.0,0.0
898,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-28 13:00:00,15.0,0.0,0.0
899,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-28 13:00:00,70.0,1.0,0.0
900,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-28 13:00:00,72.0,3.0,0.0
901,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-28 13:00:00,8.0,0.0,0.0
902,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-28 13:00:00,34.0,0.0,0.0
903,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-28 13:00:00,11.0,0.0,0.0
904,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-28 13:00:00,6.0,0.0,0.0
905,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-28 13:00:00,46.0,0.0,0.0
906,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-28 13:00:00,95.0,0.0,0.0
907,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-28 13:00:00,66.0,4.0,1.0
908,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-28 13:00:00,20.0,0.0,0.0
909,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-28 13:00:00,90.0,0.0,0.0
910,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-28 13:00:00,24.0,0.0,0.0
911,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-28 13:00:00,0.0,0.0,0.0
912,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-28 13:00:00,10.0,0.0,0.0
913,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-28 13:00:00,44.0,0.0,0.0
914,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-28 13:00:00,173.0,3.0,0.0
915,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-28 13:00:00,14.0,0.0,0.0
916,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-28 13:00:00,7.0,0.0,0.0
917,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-28 13:00:00,4.0,0.0,0.0
918,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-28 13:00:00,8.0,0.0,0.0
919,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-28 13:00:00,1.0,0.0,0.0
920,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-28 13:00:00,1.0,0.0,0.0
921,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-28 13:00:00,2.0,0.0,0.0
922,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-28 13:00:00,1.0,1.0,0.0
923,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-28 13:00:00,7.0,5.0,0.0
924,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-28 13:00:00,8.0,0.0,0.0
925,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-28 13:00:00,7.0,0.0,0.0
926,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-28 13:00:00,2.0,0.0,0.0
927,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-28 13:00:00,3.0,0.0,0.0
928,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-28 13:00:00,1.0,0.0,0.0
929,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-28 13:00:00,4.0,0.0,0.0
930,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-28 13:00:00,1.0,0.0,0.0
931,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-28 13:00:00,1.0,0.0,0.0
932,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-28 13:00:00,3.0,0.0,0.0
933,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-28 13:00:00,1.0,0.0,0.0
934,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-28 13:00:00,1.0,0.0,0.0
935,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-28 13:00:00,1.0,0.0,0.0
936,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-28 13:00:00,1.0,0.0,0.0
937,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-28 13:00:00,1.0,0.0,0.0
938,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-28 13:00:00,0.0,0.0,0.0
939,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-28 13:00:00,0.0,0.0,0.0
940,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-28 13:00:00,0.0,0.0,0.0
941,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-28 13:00:00,0.0,0.0,0.0
942,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-28 13:00:00,0.0,0.0,0.0
943,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-28 13:00:00,0.0,0.0,0.0
944,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-28 13:00:00,0.0,0.0,0.0
945,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-28 13:00:00,0.0,0.0,0.0
946,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-28 13:00:00,0.0,0.0,0.0
947,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-28 13:00:00,0.0,0.0,0.0
948,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-28 13:00:00,0.0,0.0,0.0
949,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-28 13:00:00,0.0,0.0,0.0
950,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-28 13:00:00,0.0,0.0,0.0
951,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-28 13:00:00,0.0,0.0,0.0
952,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-28 18:00:00,106.0,0.0,0.0
953,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-28 18:00:00,91.0,4.0,1.0
954,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-28 18:00:00,132.0,0.0,0.0
955,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-28 18:00:00,80.0,0.0,0.0
956,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-28 18:00:00,19.0,0.0,0.0
957,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-28 18:00:00,207.0,4.0,0.0
958,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-28 18:00:00,51.0,2.0,0.0
959,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-28 18:00:00,9.0,0.0,0.0
960,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-28 18:00:00,40.0,0.0,1.0
961,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-28 18:00:00,33.0,0.0,1.0
962,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-28 18:00:00,33.0,0.0,1.0
963,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-28 18:00:00,168.0,0.0,1.0
964,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-28 18:00:00,3554.0,80.0,125.0
965,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-28 18:00:00,143.0,0.0,0.0
966,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-28 18:00:00,15.0,0.0,0.0
967,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-28 18:00:00,70.0,1.0,0.0
968,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-28 18:00:00,109.0,3.0,0.0
969,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-28 18:00:00,8.0,0.0,0.0
970,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-28 18:00:00,34.0,0.0,0.0
971,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-28 18:00:00,11.0,0.0,0.0
972,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-28 18:00:00,6.0,0.0,0.0
973,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-28 18:00:00,46.0,0.0,0.0
974,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-28 18:00:00,95.0,0.0,0.0
975,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-28 18:00:00,66.0,4.0,1.0
976,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-28 18:00:00,27.0,0.0,0.0
977,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-28 18:00:00,90.0,0.0,0.0
978,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-28 18:00:00,24.0,0.0,0.0
979,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-28 18:00:00,0.0,0.0,0.0
980,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-28 18:00:00,10.0,0.0,0.0
981,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-28 18:00:00,44.0,0.0,0.0
982,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-28 18:00:00,173.0,3.0,0.0
983,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-28 18:00:00,14.0,0.0,0.0
984,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-28 18:00:00,7.0,0.0,0.0
985,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-28 18:00:00,4.0,0.0,0.0
986,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-28 18:00:00,8.0,0.0,0.0
987,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-28 18:00:00,1.0,0.0,0.0
988,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-28 18:00:00,1.0,0.0,0.0
989,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-28 18:00:00,2.0,0.0,0.0
990,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-28 18:00:00,1.0,1.0,0.0
991,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-28 18:00:00,7.0,5.0,0.0
992,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-28 18:00:00,8.0,0.0,0.0
993,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-28 18:00:00,7.0,0.0,0.0
